"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA119","Tallahassee","POP_DEN","Population density (inhabitants per km2)","2006","2006","PER","Persons","0","Units",,,55,,
"USA119","Tallahassee","POP_DEN","Population density (inhabitants per km2)","2007","2007","PER","Persons","0","Units",,,56,,
"USA119","Tallahassee","POP_DEN","Population density (inhabitants per km2)","2008","2008","PER","Persons","0","Units",,,56,,
"USA119","Tallahassee","POP_DEN","Population density (inhabitants per km2)","2009","2009","PER","Persons","0","Units",,,57,,
"USA119","Tallahassee","POP_DEN","Population density (inhabitants per km2)","2010","2010","PER","Persons","0","Units",,,58,,
"USA119","Tallahassee","POP_DEN","Population density (inhabitants per km2)","2011","2011","PER","Persons","0","Units",,,58,,
"USA119","Tallahassee","POP_DEN","Population density (inhabitants per km2)","2012","2012","PER","Persons","0","Units",,,59,,
"USA119","Tallahassee","POP_DEN","Population density (inhabitants per km2)","2013","2013","PER","Persons","0","Units",,,58,,
"USA119","Tallahassee","POP_DEN","Population density (inhabitants per km2)","2014","2014","PER","Persons","0","Units",,,59,,
"USA119","Tallahassee","POP_DEN","Population density (inhabitants per km2)","2015","2015","PER","Persons","0","Units",,,59,,
"USA119","Tallahassee","POP_DEN","Population density (inhabitants per km2)","2016","2016","PER","Persons","0","Units",,,59,,
"USA119","Tallahassee","POP_DEN","Population density (inhabitants per km2)","2017","2017","PER","Persons","0","Units",,,60,,
"USA119","Tallahassee","POP_DEN","Population density (inhabitants per km2)","2018","2018","PER","Persons","0","Units",,,60,,
"USA119","Tallahassee","POP_DEN","Population density (inhabitants per km2)","2019","2019","PER","Persons","0","Units",,,60,,
"USA23","Orange","T_T","Population, all ages, administrative data","2001","2001","PER","Persons","0","Units",,,1710359,,
"USA23","Orange","T_T","Population, all ages, administrative data","2002","2002","PER","Persons","0","Units",,,1760345,,
"USA23","Orange","T_T","Population, all ages, administrative data","2003","2003","PER","Persons","0","Units",,,1811544,,
"USA23","Orange","T_T","Population, all ages, administrative data","2004","2004","PER","Persons","0","Units",,,1878077,,
"USA23","Orange","T_T","Population, all ages, administrative data","2005","2005","PER","Persons","0","Units",,,1955794,,
"USA23","Orange","T_T","Population, all ages, administrative data","2006","2006","PER","Persons","0","Units",,,2020057,,
"USA23","Orange","T_T","Population, all ages, administrative data","2007","2007","PER","Persons","0","Units",,,2057865,,
"USA23","Orange","T_T","Population, all ages, administrative data","2008","2008","PER","Persons","0","Units",,,2087489,,
"USA23","Orange","T_T","Population, all ages, administrative data","2009","2009","PER","Persons","0","Units",,,2111917,,
"USA23","Orange","T_T","Population, all ages, administrative data","2010","2010","PER","Persons","0","Units",,,2139227,,
"USA23","Orange","T_T","Population, all ages, administrative data","2011","2011","PER","Persons","0","Units",,,2176297,,
"USA23","Orange","T_T","Population, all ages, administrative data","2012","2012","PER","Persons","0","Units",,,2226080,,
"USA23","Orange","T_T","Population, all ages, administrative data","2013","2013","PER","Persons","0","Units",,,2270811,,
"USA23","Orange","T_T","Population, all ages, administrative data","2014","2014","PER","Persons","0","Units",,,2325257,,
"USA23","Orange","T_T","Population, all ages, administrative data","2015","2015","PER","Persons","0","Units",,,2389577,,
"USA23","Orange","T_T","Population, all ages, administrative data","2016","2016","PER","Persons","0","Units",,,2457432,,
"USA23","Orange","T_T","Population, all ages, administrative data","2017","2017","PER","Persons","0","Units",,,2519926,,
"USA23","Orange","T_T","Population, all ages, administrative data","2018","2018","PER","Persons","0","Units",,,2576297,,
"USA23","Orange","T_T","Population, all ages, administrative data","2019","2019","PER","Persons","0","Units",,,2608273,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2001","2001","PER","Persons","0","Units",,,2493093,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2002","2002","PER","Persons","0","Units",,,2501893,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2003","2003","PER","Persons","0","Units",,,2511670,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2004","2004","PER","Persons","0","Units",,,2521195,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2005","2005","PER","Persons","0","Units",,,2528812,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2006","2006","PER","Persons","0","Units",,,2541693,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2007","2007","PER","Persons","0","Units",,,2551884,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2008","2008","PER","Persons","0","Units",,,2563147,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2009","2009","PER","Persons","0","Units",,,2575146,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2010","2010","PER","Persons","0","Units",,,2585260,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2011","2011","PER","Persons","0","Units",,,2590417,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2012","2012","PER","Persons","0","Units",,,2593474,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2013","2013","PER","Persons","0","Units",,,2596855,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2014","2014","PER","Persons","0","Units",,,2601630,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2015","2015","PER","Persons","0","Units",,,2606311,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2016","2016","PER","Persons","0","Units",,,2604632,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2017","2017","PER","Persons","0","Units",,,2604435,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2018","2018","PER","Persons","0","Units",,,2602408,,
"USA17","St. Louis","T_T","Population, all ages, administrative data","2019","2019","PER","Persons","0","Units",,,2602780,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2001","2001","PER","Persons","0","Units",,,135,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2002","2002","PER","Persons","0","Units",,,139,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2003","2003","PER","Persons","0","Units",,,142,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2004","2004","PER","Persons","0","Units",,,145,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2005","2005","PER","Persons","0","Units",,,148,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2006","2006","PER","Persons","0","Units",,,150,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2007","2007","PER","Persons","0","Units",,,153,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2008","2008","PER","Persons","0","Units",,,156,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2009","2009","PER","Persons","0","Units",,,158,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2010","2010","PER","Persons","0","Units",,,161,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2011","2011","PER","Persons","0","Units",,,163,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2012","2012","PER","Persons","0","Units",,,165,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2013","2013","PER","Persons","0","Units",,,165,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2014","2014","PER","Persons","0","Units",,,166,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2015","2015","PER","Persons","0","Units",,,166,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2016","2016","PER","Persons","0","Units",,,167,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2017","2017","PER","Persons","0","Units",,,167,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2018","2018","PER","Persons","0","Units",,,167,,
"USA112","Cameron","POP_DEN","Population density (inhabitants per km2)","2019","2019","PER","Persons","0","Units",,,167,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2001","2001","PER","Persons","0","Units",,,323229,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2002","2002","PER","Persons","0","Units",,,325747,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2003","2003","PER","Persons","0","Units",,,329472,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2004","2004","PER","Persons","0","Units",,,332230,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2005","2005","PER","Persons","0","Units",,,335903,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2006","2006","PER","Persons","0","Units",,,341202,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2007","2007","PER","Persons","0","Units",,,347503,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2008","2008","PER","Persons","0","Units",,,349937,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2009","2009","PER","Persons","0","Units",,,349766,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2010","2010","PER","Persons","0","Units",,,349184,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2011","2011","PER","Persons","0","Units",,,347790,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2012","2012","PER","Persons","0","Units",,,345857,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2013","2013","PER","Persons","0","Units",,,344743,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2014","2014","PER","Persons","0","Units",,,342472,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2015","2015","PER","Persons","0","Units",,,340808,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2016","2016","PER","Persons","0","Units",,,339730,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2017","2017","PER","Persons","0","Units",,,338139,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2018","2018","PER","Persons","0","Units",,,336956,,
"USA122","Winnebago (IL)","T_T","Population, all ages, administrative data","2019","2019","PER","Persons","0","Units",,,335746,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2001","2001","PER","Persons","0","Units",,,58,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2002","2002","PER","Persons","0","Units",,,58,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2003","2003","PER","Persons","0","Units",,,59,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2004","2004","PER","Persons","0","Units",,,60,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2005","2005","PER","Persons","0","Units",,,61,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2006","2006","PER","Persons","0","Units",,,63,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2007","2007","PER","Persons","0","Units",,,64,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2008","2008","PER","Persons","0","Units",,,65,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2009","2009","PER","Persons","0","Units",,,66,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2010","2010","PER","Persons","0","Units",,,67,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2011","2011","PER","Persons","0","Units",,,68,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2012","2012","PER","Persons","0","Units",,,69,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2013","2013","PER","Persons","0","Units",,,70,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2014","2014","PER","Persons","0","Units",,,72,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2015","2015","PER","Persons","0","Units",,,73,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2016","2016","PER","Persons","0","Units",,,74,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2017","2017","PER","Persons","0","Units",,,75,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2018","2018","PER","Persons","0","Units",,,77,,
"USA76","Polk","POP_DEN","Population density (inhabitants per km2)","2019","2019","PER","Persons","0","Units",,,78,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2001","2001","PER","Persons","0","Units",,,433,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2002","2002","PER","Persons","0","Units",,,430,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2003","2003","PER","Persons","0","Units",,,429,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2004","2004","PER","Persons","0","Units",,,428,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2005","2005","PER","Persons","0","Units",,,429,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2006","2006","PER","Persons","0","Units",,,431,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2007","2007","PER","Persons","0","Units",,,435,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2008","2008","PER","Persons","0","Units",,,442,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2009","2009","PER","Persons","0","Units",,,448,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2010","2010","PER","Persons","0","Units",,,453,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2011","2011","PER","Persons","0","Units",,,458,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2012","2012","PER","Persons","0","Units",,,465,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2013","2013","PER","Persons","0","Units",,,471,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2014","2014","PER","Persons","0","Units",,,478,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2015","2015","PER","Persons","0","Units",,,484,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2016","2016","PER","Persons","0","Units",,,488,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2017","2017","PER","Persons","0","Units",,,490,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2018","2018","PER","Persons","0","Units",,,492,,
"USA05","San Francisco (Greater)","POP_DEN","Population density (inhabitants per km2)","2019","2019","PER","Persons","0","Units",,,491,,
"USA49","Tampa-Hillsborough","T_T","Population, all ages, administrative data","2001","2001","PER","Persons","0","Units",,,1028385,,
